"","nickname","class_primary","total_games","kills","assists","deaths","dpm","hpm","kad","kd","dtm","deathspm","killspm","cpm","gamescore","impact","survive","efficiency","objective","perc_dpm","perc_kad","perc_dtm","perc_deathspm","perc_cpm","perc_kd","perc_kpm","perc_damageperheal","perc_damageperdt"
"130","fluro","demoman",6,20.3333333333333,8.16666666666667,15.5,294.557326103178,294.400117494836,1.83870967741935,1.31182795698925,276.757813767848,0.527245426184074,0.690638177011711,0.147039451209743,45.2013656411045,0.43572696352497,0.493357422351191,0.400315341628753,0.488677857090437,0.390675689057323,0.485690554487117,0.519749751890671,0.493535403406948,0.544002965965284,0.461344504878834,0.497755812859149,0.418673284400215,0.381957398857291
"131","frydog","demoman",20,19.25,6.75,15.5,299.080524808295,285.537124427806,1.67741935483871,1.24193548387097,249.205389865076,0.573169637452195,0.700723876509041,0.172114390344883,50.0089955511441,0.47268087609097,0.52202923247112,0.513734827357267,0.539826128020488,0.45956338685649,0.447954083918699,0.368671772087618,0.569165931120716,0.578469079149517,0.453889928072271,0.54584128475539,0.50634163594301,0.535938493902992
"132","garbo","demoman",8,13.625,7.875,14.875,268.412873599105,279.884979702115,1.4453781512605,0.915966386554622,288.946947750777,0.651854450573728,0.56065128030222,0.198989794076502,39.369815835312,0.345390441539941,0.425496482748166,0.368646871982941,0.508548858334071,0.297694968011956,0.396318093030669,0.563737056130568,0.624915000089688,0.626649154774045,0.330705888421083,0.36825527711939,0.373373899712199,0.30737538664785
"133","garbo","soldier",2,20,4,23.5,207.955162383728,150.450253328564,1.02127659574468,0.851063829787234,237.567530597211,0.771905992481862,0.65577634131494,0.278288356360691,40.1883241467639,0.335484344362653,0.522378875365588,0.378121328660564,0.599367328509104,0.158887261307348,0.410336698075376,0.418668166822621,0.536574082446202,0.889206322436662,0.518417181250415,0.556618038256791,0.493158325488682,0.263084331832445
"134","Geoh","medic",2,0.5,6.5,8.5,8.6133777743663,0,0.823529411764706,0.0588235294117647,141.494098474874,0.545130872740799,0.0455235204855842,0.331506881668369,45.5955391926642,0.475142601340414,0.39306277620348,0.30687770832087,0.722470701275648,0,0.434491254439879,0.466886124945375,0.630619382352109,0.672575207197904,0,0,0,0
"135","Geoh","scout",1,22,7,11,401.725888324873,210.304568527919,2.63636363636364,2,252.41116751269,0.83756345177665,1.6751269035533,0.228426395939086,64.2443376475419,0.716787167336034,0.479009924296716,0.698542774344092,0.666683480638978,0.873734052029014,0.627251161919521,0.435712916036733,0.625216396938835,0.507843510749518,0.669204478959699,0.906041757236602,0.737890734211483,0.838432810689132
"136","Geoh","soldier",1,10,5,7,327.80487804878,323.864915572233,2.14285714285714,1.42857142857143,324.202626641651,0.787992495309568,1.12570356472795,0.337711069418387,58.2994626239144,0.706861345850107,0.369008096888735,0.385274491386572,0.783610700396022,0.821399440090487,0.887536158857033,0.864220884699232,0.572418792338317,0.927644927701008,0.816840983668112,0.909736885428041,0.158778406643412,0.458803231311826
"137","Ghost","medic",12,0.666666666666667,14.8333333333333,12.9166666666667,8.22824827197062,0,1.2,0.0516129032258065,157.09818061088,0.495340190620688,0.0266265739319168,0.111718229093956,43.4862052547021,0.403248115632914,0.426123579489638,0.488694222511468,0.351812960817215,0,0.37609534366728,0.643846276013642,0.704203646259768,0.333656832596923,0,0,0,0
"138","Ghost","soldier",2,9,6.5,22.5,259.292902284881,148.308354746857,0.688888888888889,0.4,283.577435933051,1.00972289742343,0.408431141051462,0.0458017917910966,34.4162341658681,0.321431669897592,0.363042871315255,0.454494450192533,0.280162660112989,0.354025665266359,0.234622109464477,0.555373223683857,0.739092622695768,0.250765607598971,0.177380992331959,0.142615091861616,0.541301491616193,0.325676556997277
"139","Ghosty","demoman",2,10.5,5,14,261.849739879561,244.239848418789,1.10714285714286,0.75,267.878485892523,0.64561335645515,0.455497605318455,0.0945743498628098,36.5969321951667,0.324900480816261,0.432274740973416,0.457294257554657,0.318344066602683,0.350009400017622,0.218621348032159,0.560210222330831,0.692008625308978,0.3048151122614,0.219077823491985,0.265372291939246,0.641412904777912,0.308868384054406
"140","Gooseman","demoman",2,9,3.5,12.5,346.603896823989,315.873192423705,1,0.72,328.695284776437,0.736958836053939,0.511167051100071,0.085166784953868,42.0500014123711,0.454772781509194,0.273562911518738,0.473670101907508,0.28322720759803,0.64573426119363,0.177253374430709,0.840700693763139,0.843693843083939,0.306489007478517,0.206791232872952,0.3310347795828,0.600886332477336,0.351982391395013
"141","Gooseman","soldier",10,9.9,4.4,22.3,255.121419633853,179.231251661236,0.641255605381166,0.443946188340807,317.853206279724,1.06829791500291,0.445820571144462,0.0943568528600614,35.1799580998124,0.359025872945908,0.251625121770445,0.348203885878581,0.396139607718136,0.431331613537517,0.160041467957715,0.830190686519157,0.834771701516448,0.409973628165007,0.163574853111412,0.231116615927134,0.434281552991307,0.17769353773471
"142","GuS","soldier",6,13.1666666666667,3,23.5,211.329475574104,117.906284775051,0.687943262411347,0.560283687943262,248.24012419991,0.94629323931191,0.494794067132469,0.0307983519298391,34.3384859795029,0.264080908493213,0.437722612376909,0.510906375596746,0.297252159156138,0.182668534808012,0.201888841239227,0.452187032707791,0.695108407913212,0.148407463522987,0.264452956538914,0.331492599047777,0.685945089479911,0.279491911948574
"143","Halfwrong","medic",8,1.5,8.75,8.375,18.5880384142779,0.156450000667662,1.22388059701493,0.17910447761194,173.744586287428,0.568450873773661,0.0806698368264274,0.0823276983877639,45.9212621047244,0.491675626161946,0.441387875790629,0.44794479170044,0.331485469657915,0,0.351670429337007,0.669514308185687,0.670812809621667,0.252434120992714,0,0,0,0
"144","harvey","scout",12,18,10.1666666666667,13.6666666666667,222.995736481648,220.799258926311,2.0609756097561,1.31707317073171,200.924407969498,0.567509156849204,0.755392058402808,0.234038307871777,45.1263543186773,0.424823045315637,0.542765032650718,0.37546444355437,0.383896008717418,0.37899745136828,0.477766012575903,0.443533655804931,0.452230320829527,0.374907965970823,0.452015273989832,0.415994684301774,0.303592423362996,0.412921542054677
"145","Hawk","medic",11,1.63636363636364,11.1818181818182,12,29.6272885157255,1.10581222056632,1.06818181818182,0.136363636363636,158.830234346196,0.486364053224687,0.0707604196850072,0.15804246434231,43.5508174750681,0.354048867725201,0.49999807530232,0.53734832920534,0.480814468974827,0,0.362921354963203,0.594736028072027,0.632994528794953,0.477143080862256,0,0,0,0
"146","Hawk","scout",6,17.6666666666667,6.33333333333333,22,184.343337605706,143.749335757832,1.09090909090909,0.803030303030303,206.343202922616,0.752927872097347,0.586870503348964,0.25270087622176,31.7142426086529,0.204254508955377,0.450107162365928,0.370783180659299,0.395182889183207,0.160442768908282,0.200091887877183,0.452469399910348,0.654799231497118,0.449178418862099,0.251060924461734,0.21125193701376,0.484034674169606,0.250718197789836
"147","Hawk","soldier",18,14.4444444444444,5.05555555555556,21.8888888888889,238.309376130859,131.172852006689,0.890862944162436,0.65989847715736,231.049269961809,0.800677910020474,0.537020964214325,0.129771351776644,47.6750993206199,0.337230421071089,0.564084262379439,0.557528135016688,0.550170118089801,0.339725164245396,0.336763480982596,0.334653688425649,0.53680520746863,0.53721502395181,0.358143363794437,0.352240485321588,0.671300493923789,0.479207570170613
"148","heebs","demoman",1,9,6,21,269.427207637232,243.651551312649,0.714285714285714,0.428571428571429,416.563245823389,1.5035799522673,0.644391408114558,0.214797136038186,27.9361856540245,0.231743977255238,0.185981629135823,0.270843651720012,0.363734326316838,0.0668570798387205,0.12978986169302,0.852033096703109,0.990600192542833,0.673840880305336,0.123051662443659,0.345322882176324,0.327877843206686,0.0572066441392014
"149","heebs","scout",23,21.3478260869565,11.7826086956522,13.9130434782609,264.717263454753,286.101336076016,2.38125,1.534375,231.600414438555,0.566490756404732,0.865128324576744,0.256000312069894,48.8061760873962,0.552181804859978,0.496358387780881,0.356651410047707,0.446307776303621,0.577370414012811,0.559177200799085,0.622044658671168,0.43923377037848,0.427640480109716,0.533178041771206,0.501887635973811,0.207974215627424,0.457424759677731
"150","heebs","soldier",2,14.5,6,6,322.377884392393,168.202980055659,3.41666666666667,2.41666666666667,186.369724025974,0.535134508348794,1.29877377087199,0.401350881261596,73.3525759463772,0.752216844605244,0.701422407742588,0.736152145357489,0.776039953820716,0.871918502592757,0.978582634316044,0.157043881841859,0.171548092349515,0.949052446275201,0.975704577611693,0.957014887125425,0.811531423161705,0.975642394696591
"151","hef","demoman",6,13.1666666666667,5.66666666666667,14.1666666666667,336.032322107136,327.1244000471,1.32941176470588,0.929411764705882,300.063095826258,0.555881161590373,0.513972512355338,0.121664711107451,44.2686047686444,0.446627002670051,0.435516186426401,0.446608517425794,0.356365572025809,0.583320570877485,0.342016158471209,0.62263883123064,0.523338246629372,0.431113225607759,0.350899455311684,0.317312508858059,0.444759395434557,0.474420979427146
"152","HERTZ","soldier",20,15.4,4.7,16.7,291.204032045846,232.152171203047,1.20359281437126,0.922155688622755,265.022549915485,0.735550853534509,0.758095311720339,0.170457924453462,51.8969530908999,0.538370914054238,0.492687835201558,0.439960961273885,0.594849376606824,0.615025680989057,0.548591007930095,0.541573961989014,0.446344382288191,0.604516391918081,0.558438645106319,0.571280182434875,0.34877544790016,0.561405197904868
"153","Hirast","scout",6,21.5,11.5,20.8333333333333,235.139370700226,99.11435338437,1.584,1.032,195.600305490424,0.700415071057728,0.720023127908591,0.286037292639226,49.6203515957448,0.382163731358455,0.51569257713108,0.686921866359842,0.477158750867407,0.420826046499752,0.313658906980036,0.348856964736623,0.619757881001217,0.488929472539702,0.315450846812699,0.348238636302566,0.865969654839486,0.507874077880199
"154","honk honk","soldier",1,17,7,25,194.647323661831,163.131565782891,0.96,0.68,235.107553776888,0.750375187593797,0.510255127563782,0.0300150075037519,30.4346017086687,0.202126996639782,0.601694934455816,0.232184982798786,0.46088587813309,0.0712823862365232,0.346171503577228,0.295630187306531,0.500979943781836,0.132359332266197,0.350074405803782,0.309268860015206,0.291693896014305,0.172676069583268
"155","horizon","soldier",4,12.5,5.75,15,224.28274434477,206.084728583115,1.21666666666667,0.833333333333333,209.51199542909,0.562398255022915,0.47887683277241,0.0826498822325976,43.7385718720143,0.362895078746712,0.714880571358528,0.410166265588267,0.354827261402198,0.293752356482048,0.546400941036272,0.275389670135409,0.217494618040693,0.347499026635676,0.503026465742659,0.286255912791513,0.285286422121611,0.552251187333402
"156","huffy","demoman",12,18.6666666666667,7.08333333333333,13.25,260.885707715414,260.729813031825,1.94339622641509,1.40880503144654,225.976386646844,0.454251005500784,0.608372734947168,0.189381381716893,48.7643001509445,0.389349421767513,0.691219198786257,0.492895999153426,0.525127121480415,0.281548176536154,0.528199892530332,0.231657852545973,0.386752391301877,0.62866867228248,0.505766057778624,0.452019835915518,0.4588569412711,0.52285043113905
"157","inStinct","soldier",10,17.6,5.8,18.6,230.758160041896,120.884928884713,1.25806451612903,0.946236559139785,184.945044068447,0.663801226322229,0.622166347732581,0.170302485855195,56.1679040822358,0.418541745130871,0.747726301073072,0.715650718007782,0.595891033325374,0.288468327684355,0.554259046639601,0.121380803404276,0.340636585347193,0.599537275254742,0.552190220225281,0.467795946555162,0.756316208631245,0.709320408485191
"158","iven","scout",4,20.75,9.5,13.75,254.150724073203,232.981514270178,2.2,1.50909090909091,222.057254855499,0.514194593355397,0.842076371492967,0.299542757082646,50.2173340242245,0.524655389187196,0.463787190628858,0.39462862250555,0.454989827661216,0.58680917279987,0.535157201201974,0.662525105094054,0.388842359502653,0.458983022552236,0.551372127197441,0.532094889284882,0.388861148309958,0.447244427231073
"159","iven","soldier",12,16.6666666666667,8,17.75,277.661368393644,260.721745079704,1.38967136150235,0.938967136150235,254.739731508607,0.643842494611878,0.610451603620567,0.147724810226798,57.0232405671478,0.523415607739051,0.640230194385776,0.365823035372926,0.688827130719926,0.555308317563671,0.619341418402861,0.456024903181573,0.266961340942403,0.578730832792883,0.546820505632239,0.440491969999641,0.164149111036497,0.573759728557176
"160","J5","medic",2,1.5,8,12,7.64644596541428,0,0.791666666666667,0.125,159.34569772137,0.566473332901303,0.0696524977193761,0.0665680473372781,39.2298362955674,0.30506375708497,0.356360809148378,0.37954728740994,0.243194092203132,0,0.181017642697646,0.747285112744319,0.862801307387552,0.223112085934246,0,0,0,0
"161","jacc","demoman",1,7,6,19,266.221547799697,242.503793626707,0.684210526315789,0.368421052631579,292.807283763278,0.8649468892261,0.31866464339909,0.0455235204855842,31.5241971321017,0.295047324022853,0.276268705501119,0.479370743856096,0.215161180350561,0.316006454648307,0.0843187184004275,0.717218123659112,0.929082702927054,0.168466143442189,0.0796559139649269,0.108032740290121,0.729547616187203,0.210859892169971
"162","jacc","scout",5,12.4,6.4,13.2,229.885740573958,165.280778032648,1.42424242424242,0.939393939393939,236.128354329823,0.740649380287564,0.619238791379458,0.134215879024539,38.8422690997395,0.328283451472542,0.476698116617211,0.431351816274414,0.269818017353669,0.29941733356509,0.24561634449769,0.523854922468559,0.595913063821336,0.245863834000303,0.266588152411583,0.205250891651973,0.495414586388399,0.325073977556462
"163","jacc","soldier",8,12.5,5.125,23.625,195.272289300745,110.038025735523,0.746031746031746,0.529100529100529,215.467139782598,0.862665379743996,0.449957568506434,0.162989230425484,36.0772566216857,0.216256475074559,0.556448596135613,0.50174740837572,0.484545800797582,0.140776381557489,0.240734817445729,0.265403422606773,0.634830821617863,0.567471198300552,0.233632447691198,0.277817592166204,0.704977589146504,0.31055246471175
"164","Jäger al-Maslul","medic",14,0.714285714285714,14.2142857142857,8.14285714285714,18.6678462264738,0,1.83333333333333,0.087719298245614,133.71155729925,0.325394507545229,0.0303059680765394,0.201435983535443,47.2945311830118,0.517766697032046,0.566848706786139,0.573134592458918,0.590860017376938,0,0.57998444150028,0.479516521954041,0.427665163009622,0.55139286802215,0,0,0,0
"165","jane doe","demoman",15,19.7333333333333,7.86666666666667,14.8666666666667,330.951865322025,272.515799225553,1.85650224215247,1.32735426008969,246.516018940648,0.509885618529449,0.727417503550512,0.140134145085612,58.4773359293832,0.566632440949539,0.59919421049105,0.698896604063991,0.536902141851344,0.616482939096647,0.533790529668253,0.335359887563107,0.471250875047159,0.494636522697017,0.513468489864083,0.561314894014496,0.699556675263231,0.712318849585768
"166","jane doe","medic",10,1,9.9,9.2,17.9813278092759,0,1.18478260869565,0.108695652173913,163.588283513743,0.497215197228591,0.0526223681269396,0.130289851501864,48.0331364918206,0.520457672531411,0.500380514758721,0.533019790789151,0.356305773281345,0,0.384857097978983,0.64138402685167,0.6062766185418,0.410244353327873,0,0,0,0
"167","JD","medic",10,0.3,16.3,8.8,7.09412463973671,0.0644796380090498,1.88636363636364,0.0340909090909091,145.798664279208,0.297836976091683,0.0113129341092547,0.159991106215569,49.9933766781972,0.593876113646144,0.600121790958709,0.605821549469344,0.516474254046919,0,0.620821841617629,0.524851376644519,0.349442646753661,0.472911754525336,0,0,0,0
"168","JD","soldier",10,13.4,3.7,20.6,229.895385245797,123.894092525398,0.830097087378641,0.650485436893204,219.221124122445,0.874033641306049,0.570314721019745,0.0613044374909431,46.5742975769651,0.370790468677595,0.507230790309391,0.621636960498639,0.306265520363569,0.344744097817389,0.285569964415878,0.343670776930648,0.671965346317745,0.290577300909538,0.343719980591796,0.424608786403487,0.779006256684634,0.520289403423815
"169","john the asian","soldier",4,10.75,3.75,20.5,215.310119525749,170.861723524523,0.707317073170732,0.524390243902439,257.410146378267,0.859713852756201,0.420540471087439,0.0859536797969205,34.9839912774671,0.317497036624558,0.387586281821646,0.341049671530624,0.30710103919745,0.255778667902429,0.215506052523079,0.603586818223758,0.693373397183205,0.395913640808554,0.235143248134513,0.245957107844338,0.417946894771725,0.202476542136428
"170","Johnny","medic",2,5.5,11.5,12,53.2928900400727,16.2591549295775,1.41666666666667,0.458333333333333,133.760930254529,0.404311166046025,0.185783229280659,0.117913068123667,44.9823781548769,0.336292942492194,0.590986387270731,0.628714914703196,0.413347209958567,0,0.404507128702378,0.485725008360601,0.61821789467645,0.367786993774169,0,0,0,0
"171","Johva","soldier",1,26,6,20,283.448275862069,175.52289429056,1.6,1.3,209.949123798756,0.678349349915206,0.881854154889768,0.101752402487281,66.2402635072538,0.67902989598922,0.642089897767633,0.739053383073106,0.427085951529504,0.616672295389892,0.690685346991646,0.27699768806565,0.438822516399084,0.446640848654057,0.710054247289884,0.798071820685661,0.660721127783121,0.817385638363091
"172","just jazz","medic",10,0.4,14.2,10.4,8.42158303412389,0.230474663816903,1.40384615384615,0.0384615384615385,157.616469793628,0.42519442703497,0.013515512963511,0.156465898377493,42.5800766458702,0.489740641628007,0.410605676409472,0.443004144078271,0.347507604372267,0,0.421151874422088,0.639029917529391,0.596073650875985,0.486138096725451,0,0,0,0
"173","K1ng","demoman",5,26.6,7.6,21.2,342.523579147406,251.682508003818,1.61320754716981,1.25471698113208,280.031453734818,0.67287944255132,0.823547839306607,0.167186245980369,56.6460897091451,0.64026746298641,0.293806193921907,0.73038153068225,0.443061925953077,0.735851432526688,0.406803310910472,0.651627610078467,0.760760002077718,0.59111980025295,0.446002427121495,0.712304651038598,0.878659380632379,0.582103680732121
"174","K1ng","soldier",3,22.3333333333333,10.3333333333333,24.6666666666667,317.121841052834,203.107227594624,1.32432432432432,0.905405405405405,284.277032980051,0.815049757882366,0.736399400291033,0.21907245929363,58.2568638305699,0.684873438202567,0.307312397043174,0.580193144484516,0.616976427172579,0.778326284815203,0.591700563139275,0.753109266389122,0.632265939524529,0.735916250385238,0.540955131368499,0.641746066036689,0.576750071299586,0.583636217669445
"175","kai","demoman",4,26.5,12.5,13.5,417.317021424438,286.356747454491,2.88888888888889,1.96296296296296,232.898915433405,0.440252788590768,0.920272186316199,0.180319207246945,69.8925723820466,0.701518093035024,0.712987107520093,0.760167845925872,0.671909181961545,0.764268637715889,0.782692255985341,0.230202095243158,0.304221492447637,0.647373858706154,0.696391362176714,0.681403540396653,0.751940967555422,0.846102558563918
"176","kai","medic",4,2.5,16,6.75,26.397823040915,0.20746887966805,2.74074074074074,0.37037037037037,132.148522168919,0.261309243872578,0.116698548169398,0.364829961588821,53.0045705736059,0.618298897453259,0.631010102254553,0.645258357746156,0.694567745350241,0,0.665934482566991,0.45665226318161,0.31301019670517,0.828049375840774,0,0,0,0
"177","kai","scout",2,9.5,4.5,16.5,242.174500924051,97.1814239237614,0.848484848484849,0.575757575757576,236.26676133512,1.15912271275308,0.668859195928272,0,40.9847917104067,0.42178223575153,0.276271530671118,0.579693492828346,0.234935450334073,0.538110460686453,0.0700034283099512,0.76588676947747,0.979874794952138,2.40813556429241e-05,0.117587461277207,0.350319970781103,0.971228600211402,0.294416375883086
"178","kai","soldier",5,20,5,22.2,284.232342458026,146.936788631911,1.12612612612613,0.900900900900901,231.238088184299,0.745569333720781,0.671672369447489,0.16260206693979,57.3332360574126,0.513115695118531,0.641416905822611,0.658599141531535,0.559083585357113,0.554168989980792,0.44889205320883,0.292729849094442,0.424436339260337,0.64007699381733,0.494870800993069,0.460839173043191,0.625641381910488,0.691556901152581
"179","kanye","soldier",4,10.5,4.75,19.25,197.513132659983,136.204588809983,0.792207792207792,0.545454545454545,207.272178443236,0.694899146542624,0.377129447060765,0.0738269272118546,37.6804964813147,0.20393415485974,0.667122099664967,0.447751343904665,0.333681543516599,0.146013117743724,0.272113867959407,0.256091491424339,0.401924340169574,0.340521834534259,0.246315918637883,0.200345044476644,0.523349646930603,0.364901240812976
"180","kaos","scout",6,18.8333333333333,7.83333333333333,12.6666666666667,219.464236825284,270.594490969829,2.10526315789474,1.48684210526316,210.333202712688,0.536510265554778,0.789093864666593,0.170918085881128,42.5679965628156,0.405736648599225,0.592176384993927,0.276318779926911,0.32333862752728,0.359010304504049,0.453367499254222,0.477619307139133,0.360145382439655,0.294299969230675,0.464968312147122,0.419275292494346,0.164577069792392,0.335795854316603
"181","kcaj","demoman",4,18.5,4.5,13.75,258.717510454547,287.783287292476,1.67272727272727,1.34545454545455,240.344614325841,0.413157645704285,0.636194348863111,0.190783230419333,44.3202478788322,0.366229904865151,0.697740170842579,0.288568081450347,0.555570834223987,0.283510675667768,0.438915915889431,0.357841718946931,0.342489438090266,0.669654207828203,0.487923158881961,0.454832706090514,0.275748108110971,0.394653046194072
"182","kcaj","scout",13,19.1538461538462,7.84615384615385,14.3846153846154,223.789896657331,185.242005321636,1.87700534759358,1.33155080213904,196.124092839974,0.555784430362712,0.757656737575763,0.383186663362692,49.0314096043695,0.413974951631519,0.592681434716208,0.469270300580029,0.532863383056947,0.385852156240124,0.445717219915689,0.408104367665535,0.410200225193683,0.583662710267771,0.470893870225735,0.42615840989698,0.465218374452723,0.463108664159806
"183","kELlEr","medic",12,0.5,10,10.8333333333333,7.59706680996132,0.0506471581316826,0.969230769230769,0.0461538461538461,166.908864223566,0.53365307614443,0.0219629697047872,0.121185814097649,46.3268798670153,0.459876823028077,0.498795828177517,0.502087620582103,0.355125986450737,0,0.275260735550293,0.654003869842573,0.656574184124127,0.354528393561116,0,0,0,0
"184","kenji","demoman",8,14.25,5.625,11.75,233.979131555747,283.219264076495,1.69148936170213,1.21276595744681,228.350058080549,0.43056899750478,0.492432430850364,0.102028932212322,41.3915661292441,0.318004778306726,0.668125417099332,0.376396491090107,0.363437649368636,0.179961706974117,0.447453391987342,0.321570484544094,0.377116704239329,0.375692755701725,0.427484320987241,0.315863258782461,0.253813182114901,0.416371366005549
"185","kenji","scout",2,12,5,15,208.684959244068,163.105082809823,1.13333333333333,0.8,232.550386791963,0.912257930533202,0.731581953169617,0.180675977363584,34.5912976138069,0.280951640499118,0.414558132282096,0.428227922629206,0.237971398532815,0.165387839215618,0.157076277585374,0.47467012133705,0.792503311879561,0.33649609582545,0.224812764187534,0.295845689929717,0.458131460148408,0.239003181347094
"186","king carl","soldier",1,2,0,10,84.8512585812357,0,0.2,0.2,340.91533180778,1.37299771167048,0.274599542334096,0,28.6332634891505,0.214213288283014,0.214207274431734,0.499994715249537,0.201786127679039,8.18562870294541e-06,0.0131605420767675,0.961436128521229,0.991206290039657,0.00272792535109606,0.0435928372490882,0.0682504966658839,0.999981015419024,1.36874609973556e-06
"187","Kir1to","soldier",2,12,4.5,18,228.936453468265,258.073424683291,0.916666666666667,0.666666666666667,255.470723133073,0.809810327402637,0.491775481904046,0.174613620567507,41.8717377620186,0.406636223765391,0.462921410787145,0.30160360573922,0.396793854373591,0.345996725061182,0.330551296341661,0.578151667463318,0.600002753213523,0.694117537161965,0.337215924622566,0.309035607477105,0.10371811813138,0.315444730356952
"188","kl","scout",2,16,13.5,13.5,281.794379824181,226.90466689753,2.18518518518519,1.18518518518519,274.915904788189,0.676778365873938,0.796302904484082,0.317809235355849,48.0486341120855,0.478949987774798,0.385537252828132,0.361680141964708,0.702340496031433,0.557406315364456,0.561502740295638,0.755394029372206,0.484449200843397,0.579333802718371,0.386749430026641,0.348181723215482,0.355991369424454,0.357679624383848
"189","kl","soldier",23,15.2173913043478,6.47826086956522,19.4782608695652,268.334036959295,231.759830331929,1.11383928571429,0.78125,251.591671856979,0.757165320975821,0.545008511402553,0.138873665006754,50.4348068189448,0.479440823022746,0.546949740360353,0.419253911287918,0.464053306835952,0.531533518250119,0.436928484915206,0.481622033649463,0.477846716276973,0.521294471035663,0.409813523374202,0.376134977984053,0.270871866445125,0.538311902276418
"190","knoxu","demoman",10,18.4,5,10.2,305.158510480451,299.247091577108,2.29411764705882,1.80392156862745,250.19038838291,0.391313017679162,0.679431699607983,0.167414781469233,53.6261887710461,0.515709936324716,0.683481030090779,0.508537344232619,0.50607993177176,0.432772247930432,0.608862720653555,0.328579537026736,0.259069013719764,0.520471542187248,0.629852862567995,0.497865217839048,0.437322945234836,0.573398907373654
"191","Kodyn","demoman",6,18.1666666666667,8.5,19.6666666666667,277.093390760752,291.953111700011,1.35593220338983,0.923728813559322,275.355587997159,0.654161895267311,0.600165005615644,0.313675313740529,41.3573904930768,0.396238709071859,0.363976489188393,0.390649100427758,0.548363434019202,0.408936684370154,0.34522034114576,0.591517652898307,0.691552274332955,0.846284123073887,0.340106164886833,0.446135498974198,0.422104627553296,0.35919357330222
"192","Kodyn","scout",2,8,1,13.5,246.617810760668,39.1168831168831,0.666666666666667,0.592592592592593,248.282003710575,1.21892393320965,0.706864564007421,0.0779220779220779,41.268174778321,0.433471900397012,0.259581869961142,0.583148162090436,0.234024444684208,0.567621536716785,0.0352749848551086,0.816456022759117,0.984937744037076,0.118609517383002,0.116908853115134,0.391998982640455,0.9994349212948,0.277725619006654
"193","kpc","soldier",8,13.5,4.75,17.625,215.051653915794,213.235649519764,1.0354609929078,0.765957446808511,206.151509722489,0.618450826287969,0.462031119262478,0.142619964631211,46.4048360999306,0.314947082036057,0.753269983751102,0.357513264188474,0.569311151540576,0.240964974538075,0.412489640697496,0.212218951031537,0.251473165013441,0.599970461642264,0.422623822516874,0.265995708988689,0.215466921299269,0.488825762437852
"194","krollic","medic",4,1,10.25,8.25,16.8927092864254,0,1.36363636363636,0.121212121212121,144.680383509727,0.323601883635435,0.0339851091688288,0.15287105414173,45.0399501608753,0.503529505974379,0.507092958930924,0.497290186334459,0.47595112608191,0,0.408942973027687,0.568042080694112,0.426224669374363,0.446743259720338,0,0,0,0
"195","krollic","scout",24,21.0833333333333,12.375,13.4166666666667,298.50170395646,264.574867484356,2.49378881987578,1.57142857142857,264.25675405059,0.574861489297132,0.994980318751932,0.359423080865236,50.4810399780822,0.600561022643431,0.405403451523406,0.36833494563957,0.546570106338373,0.68319824226755,0.595766418407482,0.77170127343413,0.411159821494545,0.592608815429316,0.554507417435473,0.593751709699696,0.31970244511166,0.42830645302565
"196","kure","soldier",2,3,1.5,13,134.940711462451,51.9367588932806,0.346153846153846,0.230769230769231,294.920948616601,1.24505928853755,0.276679841897233,0.0395256916996047,29.984344699085,0.230871299749725,0.263060857147812,0.459537660256141,0.2440345007851,0.0410765436984066,0.0554701772356066,0.817559763517725,0.972237379322902,0.194262473147665,0.0545471735713701,0.072287209812518,0.84864365959024,0.0164818745968966
"197","L0RD 80T1CUS 0F 80TSW4N4","medic",6,1.66666666666667,12.5,7.33333333333333,10.8792567675852,0,1.93181818181818,0.227272727272727,115.5876212784,0.256314187609831,0.0575180186571911,0.165943902596533,52.2842070199915,0.634470705119507,0.692790743641548,0.637155943469549,0.54862200156392,0,0.61235110642691,0.315109292980708,0.302160005468632,0.503635245546045,0,0,0,0
"198","L0RD 80T1CUS 0F 80TSW4N4","scout",1,5,3,6,33.7583148558758,58.7028824833703,1.33333333333333,0.833333333333333,48.5587583148559,0.199556541019956,0.16629711751663,0.0332594235033259,31.2134900145402,0.1,0.996669332105002,0.1,0.261899581584654,5.85913418774863e-09,0.239006261076952,1.66341617697003e-07,0.00666116944837743,0.0147716122032356,0.248352328167604,0.000702136577131172,0.0259231381836193,0.0543246568871455
"199","lau","medic",26,0.538461538461538,13.8461538461538,4.65384615384615,7.29917566949423,0,3.09090909090909,0.115702479338843,117.789816963702,0.219242615890268,0.031991367626272,0.293996850128201,58.5591817652774,0.752932933341256,0.731432243584063,0.704678747259071,0.66562753624403,0,0.829246887484149,0.280273040297014,0.198656565863309,0.718169164003897,0,0,0,0
"200","lau","scout",19,18.7894736842105,11.0526315789474,10.5263157894737,253.684741404973,183.184584756006,2.835,1.785,184.25890864387,0.486208131569513,0.919563691027178,0.602575066540262,56.3969113522434,0.536422272491092,0.639547059534062,0.571318213820603,0.641568105263735,0.512624552690725,0.64358416004917,0.331804793539256,0.327173479076062,0.766476967001207,0.606202412368966,0.547395157220983,0.566467949413792,0.652759152888493
