"","name","class_primary","total_mins_played","season","kills_per_minute","kills_per_death","ka_d","damage_per_minute","heals_per_minute","damage_per_heal","caps_per_minute","deaths_per_minute","dt_per_minute","dt_per_heal","damage_per_dt"
"17","twig","scout",150.75,20,0.517412935323383,0.764705882352941,1.13725490196078,163.986733001658,192.306943963976,4.7779281020487,0.285240464344942,0.676616915422886,185.366500829187,5.40085040587553,0.884662181505869
"18","Beep","scout",198.55,19,0.679929488793755,0.865384615384615,1.29487179487179,224.749433392093,208.793579868646,4.42347343378271,0.186351045076807,0.785696298161672,229.654998740871,4.52002379064235,0.978639414009386
"19","Ben","scout",413.033333333333,19,0.798966992171738,1.2890625,2.015625,245.885723508998,208.099818560139,4.90646891154162,0.227584537164071,0.619804696957469,218.686950205795,4.36373737861732,1.12437309714918
"20","Elmo.","scout",334.033333333333,19,0.925057379503044,1.75568181818182,2.61931818181818,270.874164255064,202.232300383819,6.12185385656292,0.311346173036623,0.526893523600439,187.945314838838,4.24763193504736,1.44123924816821
"21","fwishy","scout",461.4,19,0.804074555700043,1.26621160409556,1.75085324232082,232.275682704811,185.57082827023,8.42017598994343,0.338101430429129,0.635023840485479,189.895968790637,6.88387806411062,1.22317332055057
"22","heebs","scout",285.366666666667,19,0.704356967643967,1.02030456852792,1.57360406091371,248.378694077795,216.853342137032,4.21923924043098,0.192734493633921,0.6903399135615,209.863333722696,3.56497410560152,1.18352591504141
"23","HERTZ","scout",525.25,19,0.738695859114707,1.02105263157895,1.44473684210526,230.73203236554,200.665847526443,5.40601302524757,0.392194193241314,0.723465016658734,207.476439790576,4.86113837095191,1.11208787175276
"24","kure","scout",271.533333333333,19,0.714461085195188,1.22784810126582,1.78481012658228,222.333660692364,201.464227356328,5.11358631204472,0.268843604222932,0.581880677633194,199.32727719126,4.58444858546502,1.11542014633065
"25","lunar","scout",309.583333333333,19,0.681561238223419,1.1283422459893,1.82352941176471,215.195693135935,211.815636481648,3.9976597659766,0.390847913862719,0.604037685060565,204.058142664872,3.79075907590759,1.05458027954981
"26","Madness","scout",358.666666666667,19,0.906133828996282,1.96969696969697,3.04242424242424,247.934944237918,229.115330778355,3.48565380997178,0.390334572490706,0.46003717472119,164.626394052045,2.31444026340546,1.50604613352302
"27","quid","scout",214,19,0.677570093457944,0.986394557823129,1.48979591836735,223.864485981308,198.335686543911,5.54800231615518,0.182242990654206,0.686915887850467,205.135514018692,5.08384481760278,1.09130048520467
"28","Sam.","scout",322.2,19,0.980757293606456,1.51196172248804,2.13875598086124,289.506517690875,191.532705287711,8.62975298362476,0.276225946617008,0.648665425201738,196.983240223464,5.87177352206495,1.46970126678011
"29","Shifta","scout",251.6,19,0.671701112877583,1.06289308176101,1.61006289308176,217.472178060413,186.999527680265,7.49534246575342,0.286168521462639,0.631955484896661,190.453100158983,6.5641095890411,1.14186735673442
"30","Spade","scout",223.05,19,0.645595158036315,1.03597122302158,1.74820143884892,237.677650750953,208.29232528423,4.72453435522681,0.210715086303519,0.623178659493387,208.567585743107,4.14588717583103,1.13957137636766
"31","spj","scout",351.933333333333,19,0.579655237734419,0.980769230769231,1.70673076923077,195.667740102292,221.963245395506,3.05835850062178,0.275620382648229,0.591021026709604,204.666603523395,3.19901403446438,0.956031598383984
"32","teejay","scout",510.116666666667,19,0.913516515829712,2.2085308056872,3.30331753554502,260.487470186559,233.614977152711,3.44424572317263,0.29797105237364,0.413630868755513,194.349658574836,2.56975116640746,1.34030320452689
"33","Vanquish","scout",163.166666666667,19,0.661899897854954,1,1.61111111111111,242.20633299285,200.708406179626,5.6692009754698,0.183861082737487,0.661899897854954,230.040858018386,5.38444986372113,1.05288397495671
