"","name","class_primary","total_mins_played","season","kills_per_minute","kills_per_death","ka_d","damage_per_minute","heals_per_minute","damage_per_heal","caps_per_minute","deaths_per_minute","dt_per_minute","dt_per_heal","damage_per_dt"
"133","Doge.exe has stopped working","demoman",354.133333333333,23,0.700301204819277,1.5796178343949,2.20382165605096,338.835655120482,307.449171686747,1.10208673928617,0.135542168674699,0.443335843373494,247.124435240964,0.803789562629732,1.37111352339599
"134","durc","demoman",409.983333333333,23,0.656124232692386,1.74675324675325,2.48051948051948,310.817512907029,323.959510549209,0.959433209354154,0.11219968291394,0.375625025407537,245.090450831335,0.756546552425123,1.26817471612113
"135","iven","demoman",339.883333333333,23,0.614916883244251,1.18079096045198,1.84180790960452,304.7428039033,314.91688324425,0.967692810762835,0.132398371990389,0.520766929828863,275.935860344236,0.876218059513243,1.10439724479133
"136","Moop","demoman",264.65,23,0.627243529189496,1.296875,1.890625,303.136217645948,329.453995843567,0.920116985892878,0.188928773852258,0.48365766106178,283.623653882486,0.860890010322285,1.06879737813245
"137","Paulsen","demoman",326.283333333333,23,0.720232926393217,1.66666666666667,2.39716312056738,314.236093374879,333.130714614088,0.943281659689958,0.202278183582776,0.43213975583593,283.612402308832,0.851354708128249,1.1079772633945
"138","quid","demoman",261.716666666667,23,0.817678150671846,1.35443037974684,1.77848101265823,320.556581544928,289.381646819079,1.10772948135629,0.0917022225052538,0.603706298159587,299.159396293702,1.03378842294285,1.07152436298614
"139","Raze","demoman",217.933333333333,23,0.683695319669624,1.21138211382114,1.52845528455285,371.306209850107,321.50198837565,1.15491108383524,0.0642398286937901,0.564392780666871,308.924747629244,0.960879741957583,1.20193093204605
"140","deft","demoman",393.566666666667,22,0.607266875582282,1.58278145695364,2.25827814569536,257.70475141865,296.841704073854,0.86815547775771,0.170237994410096,0.383670703819768,226.680782586601,0.763641966326277,1.13686192750017
"141","Doge.exe has stopped working","demoman",404.733333333333,22,0.691813539779279,1.86666666666667,2.56666666666667,297.19321363861,315.454620326141,0.942110828274917,0.1507165211662,0.370614396310328,229.249711744358,0.726728020364206,1.29637333620736
"142","down","demoman",239.683333333333,22,0.646686600375495,1.33620689655172,2.00862068965517,296.395243724359,297.651067380572,0.995780886434358,0.204436409150963,0.48397190737779,272.096516236701,0.914145944885201,1.08930186914455
"143","durc","demoman",304.433333333333,22,0.443446841125589,0.718085106382979,1.10106382978723,285.454943611081,307.893353772035,0.927122784931668,0.065695828314902,0.617540786160079,290.559509471149,0.943701791258148,0.982431943565162
"144","Gooseman","demoman",267.1,22,0.651441407712467,0.93048128342246,1.21390374331551,303.197304380382,251.808311493823,1.20407981206697,0.0861100711344066,0.700112317484088,285.799326095095,1.13498765946058,1.06087480514036
"145","Moop","demoman",225.583333333333,22,0.691540450683413,1.27868852459016,1.69672131147541,288.828961950499,286.444033985962,1.00832598232663,0.0975249353527891,0.540820096047285,270.596231991134,0.944674002197564,1.06737983683366
"146","redcoat","demoman",481.766666666667,22,0.707811527018612,1.94857142857143,2.67428571428571,296.236767453124,324.298069604926,0.913470646969968,0.18473673285823,0.363246384833599,239.752992458313,0.739298241122405,1.23559153283408
"147","campbell","demoman",403.816666666667,16,0.710718560402823,1.29279279279279,1.86936936936937,309.083329893929,354.167833415024,2.07869229231897,0.208015188410582,0.549754426513682,260.115563993561,1.74936713077077,1.18825388665162
"148","eggnormous","demoman",210.083333333333,16,0.376041253470845,0.642276422764228,1,228.456961523205,277.805036736911,3.15860480421191,0.176120587068624,0.585481951606505,266.889329631099,3.68996380388286,0.855998858549287
"149","encre","demoman",132.416666666667,16,0.664568911264947,0.814814814814815,1.06481481481481,287.818753933291,270.355135604347,4.43627051565592,0.0981749528005035,0.815607300188798,279.843926998112,4.31335118146898,1.02849740932642
"150","Moop","demoman",362.133333333333,16,0.626840942562592,1.15816326530612,1.61224489795918,290.130706921944,312.959106687762,2.69932944531511,0.3009941089838,0.541237113402062,294.913475699558,2.74382755697146,0.983782467836476
"151","Paulsen","demoman",236.8,16,0.650337837837838,1.42592592592593,2.10185185185185,294.358108108108,296.025582128593,3.2508161552094,0.202702702702703,0.456081081081081,259.100506756757,2.86144016416379,1.13607692934561
"152","Sean","demoman",132.733333333333,16,0.467101958814666,0.681318681318681,0.956043956043956,288.194374686087,317.242040142358,2.57856420626896,0.203415369161226,0.685585133098945,266.406328478152,2.38361981799798,1.08178501739204
"153","yewl","demoman",417.55,16,0.620284995808885,1.42307692307692,2.10989010989011,283.781583043947,289.773087080258,3.3664696857776,0.170039516225602,0.435875943000838,235.622081187882,2.79515881584181,1.2043929907302
"154","bulk","demoman",307.866666666667,15,0.734084019055868,1.50666666666667,2.28666666666667,326.878518839324,290.612643999893,4.15160891089109,0.18189692507579,0.48722390645301,293.295799047207,3.72508250825082,1.11450119606627
"155","enrith","demoman",381.95,15,0.727843958633329,1.61627906976744,2.12790697674419,311.574813457259,318.89388592981,2.91146177370031,0.21206964262338,0.450320722607671,263.144390627045,2.45891131498471,1.18404505114021
"156","Gooseman","demoman",150.616666666667,15,0.54442846077238,0.881720430107527,1.2258064516129,238.984176164656,282.274516443544,3.39479392624729,0.146066172402346,0.617461546973553,229.197742613699,3.25577666698104,1.04269864720025
"157","mac","demoman",191.083333333333,15,0.795464457043175,0.888888888888889,1.1812865497076,333.482773658962,268.904735640767,5.8477562631917,0.115133013519407,0.894897514173572,301.706061927606,5.29053868037074,1.10532341156268
"158","modus","demoman",253.8,15,0.516154452324665,0.648514851485149,0.940594059405941,274.743892828999,312.921389952705,2.71904854747514,0.157604412923562,0.795902285263987,295.748620961387,2.92692532657438,0.928977764751336
"159","Moop","demoman",275.616666666667,15,0.609542238616436,0.949152542372881,1.38983050847458,291.560742577251,300.387873282848,3.29407665505226,0.246719477535224,0.642196287113745,303.247263711677,3.42611190817791,0.961462072266092
"160","Paulsen","demoman",567.133333333333,15,0.622428588221465,1.39525691699605,2.07905138339921,289.219466321853,300.138692479164,3.27684992808055,0.257435053485365,0.4461032091219,244.942400376161,2.77519178520058,1.18076521613937
"161","Tekk","demoman",214.216666666667,15,0.718898311678207,1.16666666666667,1.76515151515152,320.035789309889,351.656300629947,2.28958354206325,0.200731346767292,0.616198552867035,301.904613708862,2.15987042046555,1.06005597389946
"162","termo","demoman",565.933333333333,15,0.803981623277182,1.66058394160584,2.40510948905109,339.53999293203,297.774303949505,3.95287171891714,0.169631287548592,0.484155966544941,253.047473200613,2.94593927425327,1.34180353052902
"163","faithless","demoman",348.516666666667,14,0.579599253981158,1,1.42079207920792,254.538759504567,296.722128218786,3.72500524879278,0.226674955764908,0.579599253981158,252.748314284348,3.69880327524669,1.00708390568415
"164","oni","demoman",387.033333333333,14,0.545172681078288,0.868312757201646,1.21399176954733,279.671001636379,299.846049189989,3.91387040786809,0.165360434071139,0.627852898113857,255.184738609939,3.57119612380677,1.09595504480332
"165","Paulsen","demoman",437.783333333333,14,0.657859671831576,1.60893854748603,2.37430167597765,303.15224426086,300.45956920713,4.20636429907135,0.342635245745612,0.408878059923097,231.347317927437,3.21004088618427,1.31037717219589
"166","phantasm","demoman",237.733333333333,14,0.508973639932698,0.952755905511811,1.31496062992126,236.281547952888,292.35209449978,3.69406813100092,0.260796410544027,0.53421200224341,247.285473920359,3.8661054846771,0.955501122678098
"167","termo","demoman",276.433333333333,14,0.842879536958881,2.33,3.17,349.928855661401,310.76034567946,4.24822134387352,0.224285542023393,0.361750874231279,241.302303147233,2.92946859903382,1.45016790597266
"168","yuki","demoman",158.316666666667,14,0.783240341088536,1.29166666666667,1.82291666666667,334.165701652806,315.569374743643,3.83306767135198,0.240025265817454,0.606379618907253,276.831245394252,3.17540936096218,1.20710977251466
